Ticker,last_date,current_price,horizon,ml_pred,mc_p5,mc_median,mc_p95,mu,sigma
VCG,2025-11-17,24.6,30d,24.734126196842624,19.357882724295784,23.97389084196116,29.543800088194207,-0.0007938008164875878,0.023284053955782043
VCI,2025-11-17,36.2,1d,36.16875279251705,34.46010536892452,36.05227982307201,37.746871555569335,-0.003993037960956159,0.02768163010651959
VCI,2025-11-17,36.2,3d,36.42347670379021,33.01796656891304,35.75071857054278,38.65297139825171,-0.003993037960956159,0.02768163010651959
VCI,2025-11-17,36.2,7d,36.44685166434517,31.19612019265646,35.196933529015496,39.65368986307038,-0.003993037960956159,0.02768163010651959
VCI,2025-11-17,36.2,30d,36.82866536304132,25.08122536693242,32.07421586450357,41.22233928304146,-0.003993037960956159,0.02768163010651959
VCM,2025-11-17,9.7,1d,9.744809072154098,9.121625305714135,9.744336947429824,10.402346396189127,0.0047375256225832,0.04098736254415414
VCM,2025-11-17,9.7,3d,9.636610744662027,8.772341828937595,9.844631865826535,11.052652251522463,0.0047375256225832,0.04098736254415414
VCM,2025-11-17,9.7,7d,9.71894732313634,8.402473519759846,10.030060079699666,11.923033653545243,0.0047375256225832,0.04098736254415414
VCM,2025-11-17,9.7,30d,9.994657275531933,7.672726157657816,11.131557191141258,16.242352475620336,0.0047375256225832,0.04098736254415414
VCP,2025-11-17,25.6,1d,25.675180913349926,25.19592447085466,25.582464279132157,25.968780342435334,-0.0008255655853712741,0.009242925699297803
VCP,2025-11-17,25.6,3d,25.744710670535706,24.87283117160381,25.53058077554181,26.222875724784664,-0.0008255655853712741,0.009242925699297803
VCP,2025-11-17,25.6,7d,25.871421727223872,24.445994959561627,25.45296841656846,26.502337730207834,-0.0008255655853712741,0.009242925699297803
VCP,2025-11-17,25.6,30d,25.852202925406214,22.963765227570452,24.982665941154842,27.130891178956144,-0.0008255655853712741,0.009242925699297803
VCR,2025-11-17,40.0,1d,39.85585195259982,36.55414766006864,39.920533023293004,43.516152198861526,-0.0021838043734400754,0.052688946536966326
VCR,2025-11-17,40.0,3d,39.76064933294688,34.320614586234555,39.69480035023705,46.21399326853527,-0.0021838043734400754,0.052688946536966326
VCR,2025-11-17,40.0,7d,39.88543500786058,31.384617128930355,39.40537474647247,49.72091316986972,-0.0021838043734400754,0.052688946536966326
VCR,2025-11-17,40.0,30d,39.46674108772987,23.225894197439818,37.46708305520501,60.44188409433908,-0.0021838043734400754,0.052688946536966326
VCS,2025-11-17,47.2,1d,47.34584084916838,46.25456306924875,47.16409931106349,48.10152198558677,-0.0007929796163855884,0.012014799536098806
VCS,2025-11-17,47.2,3d,47.598909098369575,45.478253326365596,47.081091568565014,48.75680954491584,-0.0007929796163855884,0.012014799536098806
VCS,2025-11-17,47.2,7d,47.616611317696496,44.58268712517575,46.94072312185613,49.467676209008026,-0.0007929796163855884,0.012014799536098806
VCS,2025-11-17,47.2,30d,46.64498802658007,41.39441246245115,46.131641050061326,51.435441391477326,-0.0007929796163855884,0.012014799536098806
VCT,2025-11-17,8.6,1d,8.595727239823388,8.6,8.6,8.6,0.0,0.0
VCT,2025-11-17,8.6,3d,8.70758805297392,8.6,8.6,8.6,0.0,0.0
VCT,2025-11-17,8.6,7d,8.716633828049126,8.6,8.6,8.6,0.0,0.0
VCT,2025-11-17,8.6,30d,8.749563471124423,8.6,8.6,8.6,0.0,0.0
VCW,2025-11-17,36.0,1d,35.95003800631674,33.69645634918044,35.873879967022866,38.273371156131276,-0.0034953421830344815,0.0386968546570396
VCW,2025-11-17,36.0,3d,35.974338728098125,31.930531053431334,35.641458376787945,39.84285206356447,-0.0034953421830344815,0.0386968546570396
VCW,2025-11-17,36.0,7d,36.01538092959775,29.70898325306235,35.15207595310825,41.64599879954431,-0.0034953421830344815,0.0386968546570396
VCW,2025-11-17,36.0,30d,36.07092813813938,22.83782573688102,32.35427512548662,45.865984403955856,-0.0034953421830344815,0.0386968546570396
VCX,2025-11-17,11.0,1d,10.945487805359374,10.294014532123196,11.12014249529064,12.014041879873506,0.010957151632631102,0.046963511196491926
VCX,2025-11-17,11.0,3d,10.94976670085093,9.926946316676966,11.384503470525338,12.981839797614375,0.010957151632631102,0.046963511196491926
VCX,2025-11-17,11.0,7d,10.986120024096442,9.685547833111244,11.870759227736311,14.53820537559677,0.010957151632631102,0.046963511196491926
VCX,2025-11-17,11.0,30d,11.0320612694096,9.950271606343904,15.367507331833998,23.412583830498694,0.010957151632631102,0.046963511196491926
VDB,2025-11-17,0.9,1d,0.8262065958700725,0.9,0.9,0.9,0.0,0.0
VDB,2025-11-17,0.9,3d,0.8258668347034546,0.9,0.9,0.9,0.0,0.0
VDB,2025-11-17,0.9,7d,0.8233215674735365,0.9,0.9,0.9,0.0,0.0
VDB,2025-11-17,0.9,30d,0.7970598376355706,0.9,0.9,0.9,0.0,0.0
VDG,2025-11-17,10.0,1d,10.021418224659737,8.768161024012276,9.961521729677216,11.306107134831882,-0.003585189660282423,0.07695449320049438
VDG,2025-11-17,10.0,3d,10.029674797549463,7.949580106393955,9.878312340837773,12.336173064555775,-0.003585189660282423,0.07695449320049438
VDG,2025-11-17,10.0,7d,10.064778961877868,7.01007399104211,9.757241736673805,13.602440760174717,-0.003585189660282423,0.07695449320049438
VDG,2025-11-17,10.0,30d,10.056481022227294,4.567559975976923,8.960069145543088,18.15522087961347,-0.003585189660282423,0.07695449320049438
VDL,2025-11-17,8.8,1d,8.779065219909548,8.204498235378882,8.779533281992995,9.396027856813262,-0.0024605999801010714,0.040814660160264
VDL,2025-11-17,8.8,3d,8.771825033771673,7.775134564658675,8.725952827667065,9.792267295430625,-0.0024605999801010714,0.040814660160264
VDL,2025-11-17,8.8,7d,8.851719120453817,7.283054044372993,8.65194592198387,10.340870737003943,-0.0024605999801010714,0.040814660160264
VDL,2025-11-17,8.8,30d,9.159296772468934,5.637378716928723,8.138148557308817,11.81499093539715,-0.0024605999801010714,0.040814660160264
VDN,2025-11-17,21.0,1d,20.957455491456713,19.46442556891836,21.01857821609167,22.620561201722875,0.00023981229086832747,0.04523642248243415
VDN,2025-11-17,21.0,3d,20.98921953360506,18.462725146778308,20.99093484202241,23.902080915737788,0.00023981229086832747,0.04523642248243415
VDN,2025-11-17,21.0,7d,20.95570381663677,17.313152168937126,21.022037052145716,25.724925268394095,0.00023981229086832747,0.04523642248243415
VDN,2025-11-17,21.0,30d,20.845735295898326,13.95616280810143,21.000571874155515,31.480628436797502,0.00023981229086832747,0.04523642248243415
VDP,2025-11-17,48.85,1d,48.87374998397932,46.52947013847048,49.0013162601301,51.612937026213146,0.0037105318582911903,0.03157945107066117
VDP,2025-11-17,48.85,3d,48.932323489964006,45.09991146943038,49.38677995029218,53.98681969456551,0.0037105318582911903,0.03157945107066117
VDP,2025-11-17,48.85,7d,49.307929748075594,43.73997989654941,50.14543050056538,57.621166282192306,0.0037105318582911903,0.03157945107066117
VDP,2025-11-17,48.85,30d,50.183008995292894,41.12292521833789,54.558158670083074,72.06375354071837,0.0037105318582911903,0.03157945107066117
VDS,2025-11-17,18.95,1d,18.999723397302873,17.91112332445102,18.87886594982205,19.925697778102624,-0.0035155348472536685,0.03189567594223997
VDS,2025-11-17,18.95,3d,18.998179461806156,17.111102029487185,18.759214376772988,20.515679309816957,-0.0035155348472536685,0.03189567594223997
VDS,2025-11-17,18.95,7d,19.045422363861594,16.08236503576353,18.49382263836182,21.25899186777108,-0.0035155348472536685,0.03189567594223997
VDS,2025-11-17,18.95,30d,19.06254955549423,12.705056125281041,17.07672194796836,22.6783868147886,-0.0035155348472536685,0.03189567594223997
VDT,2025-11-17,11.0,1d,10.94548780535937,10.055395556899171,11.036713598513726,12.132139050051766,0.0029781964790562697,0.0570085089373806
VDT,2025-11-17,11.0,3d,10.94976670085093,9.420148198381524,11.101633186264191,13.059311670089384,0.0029781964790562697,0.0570085089373806
VDT,2025-11-17,11.0,7d,10.986120024096442,8.748919585127371,11.204977070714342,14.344736587631289,0.0029781964790562697,0.0570085089373806
VDT,2025-11-17,11.0,30d,11.034139940805781,7.189682758025103,12.039128271963934,20.33809787932296,0.0029781964790562697,0.0570085089373806
VE1,2025-11-17,3.3,1d,3.2803631544857477,3.126930441339328,3.2880199836919273,3.4566157197610856,-0.0032061982107909268,0.030367072845041324
VE1,2025-11-17,3.3,3d,3.286338951068109,3.0007595888538376,3.267844302752077,3.5631042785224087,-0.0032061982107909268,0.030367072845041324
VE1,2025-11-17,3.3,7d,3.2784931467191414,2.833663239178151,3.228606705576725,3.676928569989677,-0.0032061982107909268,0.030367072845041324
VE1,2025-11-17,3.3,30d,3.3491505300268365,2.264271426824358,3.0004501082770068,3.950891329779443,-0.0032061982107909268,0.030367072845041324
VE2,2025-11-17,7.1,1d,7.156549569734213,6.771868669397232,7.123172433383433,7.4909278781563025,0.0028055885803202436,0.030882848655686915
VE2,2025-11-17,7.1,3d,7.170210558911275,6.548521121946017,7.156734015836481,7.826577942580986,0.0028055885803202436,0.030882848655686915
VE2,2025-11-17,7.1,7d,7.177007846441855,6.343632411140584,7.230504140807156,8.297453422139913,0.0028055885803202436,0.030882848655686915
VE2,2025-11-17,7.1,30d,7.273744552508697,5.814122713598856,7.716450424363211,10.233694138364378,0.0028055885803202436,0.030882848655686915
VE3,2025-11-17,8.6,1d,8.595727239823386,8.210433945739164,8.60965524669269,9.03136157178974,0.0012053443596604313,0.028946933098165383
VE3,2025-11-17,8.6,3d,8.707588052973922,7.939943581032139,8.62867013428736,9.378906193095434,0.0012053443596604313,0.028946933098165383
VE3,2025-11-17,8.6,7d,8.716633828049126,7.632993193373926,8.670172090830626,9.844530206834941,0.0012053443596604313,0.028946933098165383
VE3,2025-11-17,8.6,30d,8.749563471124425,6.883266480375488,8.913842852554744,11.60116779483596,0.0012053443596604313,0.028946933098165383
VE4,2025-11-17,260.0,1d,259.61112821457823,259.7829491976913,260.0087257279588,260.24234962124905,3.850598555307239e-05,0.0005390281821199006
VE4,2025-11-17,260.0,3d,258.60109186831306,259.63307471432944,260.033322440747,260.4320484379562,3.850598555307239e-05,0.0005390281821199006
VE4,2025-11-17,260.0,7d,258.96080978645773,259.4654446801249,260.07755505645684,260.68114426256227,3.850598555307239e-05,0.0005390281821199006
VE4,2025-11-17,260.0,30d,249.5119302240341,259.0526243605281,260.30098195241567,261.593437591221,3.850598555307239e-05,0.0005390281821199006
VE8,2025-11-17,1.6,1d,1.6746732389862475,1.4675517139632994,1.5884013361403622,1.7205097874487925,-0.006757751801802739,0.048948026599099394
VE8,2025-11-17,1.6,3d,1.6657011894818208,1.3642394852698205,1.5708493432863437,1.8003035271774728,-0.006757751801802739,0.048948026599099394
VE8,2025-11-17,1.6,7d,1.6608398333404082,1.2269059942055063,1.5274137259381815,1.8862972247621876,-0.006757751801802739,0.048948026599099394
VE8,2025-11-17,1.6,30d,1.6049039493131014,0.8373817882035167,1.3044957305016198,2.024707801907445,-0.006757751801802739,0.048948026599099394
VE9,2025-11-17,4.2,1d,4.115099313316892,3.8563826165301553,4.194195429641933,4.566455301467836,-0.001149881191449187,0.05131326246848338
VE9,2025-11-17,4.2,3d,4.135576343109719,3.6373958037140626,4.187800087877436,4.836751282397997,-0.001149881191449187,0.05131326246848338
VE9,2025-11-17,4.2,7d,4.172437595852906,3.3444924034122177,4.186759067175554,5.229773203836841,-0.001149881191449187,0.05131326246848338
VE9,2025-11-17,4.2,30d,4.3330175668755615,2.547423564534819,4.0291329946863845,6.389762209698485,-0.001149881191449187,0.05131326246848338
VEA,2025-11-17,41.6,1d,41.54222276618489,41.18348174816841,41.65652170875018,42.1345802227613,0.0012474648466072092,0.006823029022681212
VEA,2025-11-17,41.6,3d,41.437968708340826,40.93753758785139,41.756215676498,42.57965243778286,0.0012474648466072092,0.006823029022681212
VEA,2025-11-17,41.6,7d,41.449764268856626,40.73678515277353,41.97058102267789,43.25450838436252,0.0012474648466072092,0.006823029022681212
VEA,2025-11-17,41.6,30d,42.13869207472994,40.65221827583471,43.16308711393884,45.93970056653131,0.0012474648466072092,0.006823029022681212
VEC,2025-11-17,47.7,1d,47.84537868179244,43.67531192954179,48.93419356800059,54.94775705767458,0.024602810144319955,0.07039253807740017
VEC,2025-11-17,47.7,3d,47.95369780733228,42.09625697449,51.34359241021974,62.76970387829166,0.024602810144319955,0.07039253807740017
VEC,2025-11-17,47.7,7d,47.76780869106804,41.74284308492169,56.69803459249675,76.65199438172966,0.024602810144319955,0.07039253807740017
VEC,2025-11-17,47.7,30d,46.30229307800135,52.09226412735191,99.34007645755473,188.26739898889727,0.024602810144319955,0.07039253807740017
VEF,2025-11-17,131.9,1d,130.52661985305923,123.84484095964618,131.52526628362358,139.7550651242641,-0.0027433611982669985,0.036464215662413514
VEF,2025-11-17,131.9,3d,130.80653813857273,117.76760215215988,130.89671734328252,145.30174980117158,-0.0027433611982669985,0.036464215662413514
VEF,2025-11-17,131.9,7d,131.1194244099241,110.57983022883622,129.44232635245282,152.23546713151154,-0.0027433611982669985,0.036464215662413514
VEF,2025-11-17,131.9,30d,131.9893631397319,87.66272042978554,121.2953182317438,168.8412150860102,-0.0027433611982669985,0.036464215662413514
VES,2025-11-17,11.1,1d,11.220374497009113,10.05807926818773,11.164804506593553,12.427238230325734,0.0060954129909775055,0.06467079414292828
VES,2025-11-17,11.1,3d,11.273642309188908,9.40343361090376,11.28289048545522,13.553647415261757,0.0060954129909775055,0.06467079414292828
VES,2025-11-17,11.1,7d,11.298636554850361,8.737249665426322,11.592918989251206,15.322115336859598,0.0060954129909775055,0.06467079414292828
VES,2025-11-17,11.1,30d,11.342632994725976,7.412210805165762,13.265030037404998,23.749990357475458,0.0060954129909775055,0.06467079414292828
VET,2025-11-17,16.9,1d,16.924187194230285,15.679960568320922,16.891515949486433,18.198007318117376,-0.0005814543166740127,0.045404646114765884
VET,2025-11-17,16.9,3d,16.941163418743844,14.857498005970573,16.912336818353054,19.235153588267277,-0.0005814543166740127,0.045404646114765884
VET,2025-11-17,16.9,7d,16.973162078027585,13.78382539238697,16.77871471634968,20.504555039030617,-0.0005814543166740127,0.045404646114765884
VET,2025-11-17,16.9,30d,16.86970772915743,10.99979813157445,16.58294893120098,24.904527833709523,-0.0005814543166740127,0.045404646114765884
VFC,2025-11-17,96.4,1d,96.48726708945124,90.09424903589839,96.19675796497896,102.93408967405352,-0.0014242358090170572,0.04048764479107182
VFC,2025-11-17,96.4,3d,96.42948890511215,85.59714033126211,95.92784140737365,107.87234042454982,-0.0014242358090170572,0.04048764479107182
VFC,2025-11-17,96.4,7d,95.61409725583471,79.93723241296875,95.355443982096,114.0565082154637,-0.0014242358090170572,0.04048764479107182
VFC,2025-11-17,96.4,30d,97.92018441814831,64.0076154240221,92.14825247073253,132.33158385733518,-0.0014242358090170572,0.04048764479107182
VFG,2025-11-17,54.8,1d,54.603676335165154,54.00665548721039,54.7465100544955,55.47969488300456,-0.0010889426713973534,0.008087970299328126
VFG,2025-11-17,54.8,3d,54.61496546532418,53.35883546419688,54.626652970751294,55.91163462407197,-0.0010889426713973534,0.008087970299328126
VFG,2025-11-17,54.8,7d,54.91809991569733,52.50873530010864,54.39203351764935,56.339503195125154,-0.0010889426713973534,0.008087970299328126
VFG,2025-11-17,54.8,30d,56.24126044037552,49.33192535423473,53.049073746574436,57.08722918880853,-0.0010889426713973534,0.008087970299328126
VFR,2025-11-17,10.5,1d,10.482297894804319,9.907876826165745,10.479969294168324,11.067744197722405,-0.001803559744003873,0.03342748070007103
VFR,2025-11-17,10.5,3d,10.479332669779541,9.49624819123513,10.465093296913324,11.502557022000254,-0.001803559744003873,0.03342748070007103
VFR,2025-11-17,10.5,7d,10.594356873918102,8.969854235636593,10.375488862295072,12.014629815857448,-0.001803559744003873,0.03342748070007103
VFR,2025-11-17,10.5,30d,10.695373742160513,7.338946590568761,9.877105857487631,13.363332006358998,-0.001803559744003873,0.03342748070007103
VFS,2025-11-17,16.2,1d,16.222993770971687,15.60805859831676,16.160094178644876,16.719519387080155,-0.003175305399968881,0.020871083770416323
VFS,2025-11-17,16.2,3d,16.21742941976099,15.128077905268285,16.04989398199611,17.028609548111273,-0.003175305399968881,0.020871083770416323
VFS,2025-11-17,16.2,7d,16.248908050505115,14.490211543942085,15.844043351684856,17.3630793424805,-0.003175305399968881,0.020871083770416323
VFS,2025-11-17,16.2,30d,16.354262720947816,12.219180846757206,14.756490690244986,17.752019727851618,-0.003175305399968881,0.020871083770416323
VGC,2025-11-17,47.0,1d,47.07157981462358,44.67410434730416,46.757727726262374,48.91119057263671,-0.005403994469759638,0.02745249910495616
VGC,2025-11-17,47.0,3d,47.082519470470366,42.68490859213447,46.26965597960509,49.97021311700935,-0.005403994469759638,0.02745249910495616
VGC,2025-11-17,47.0,7d,46.85566031446592,40.195121305999436,45.25606683142484,51.149223960547495,-0.005403994469759638,0.02745249910495616
VGC,2025-11-17,47.0,30d,46.385434074424616,31.16898185238476,39.940253475477704,51.080368483718324,-0.005403994469759638,0.02745249910495616
VGG,2025-11-17,45.6,1d,45.57609518936653,44.27076075380312,45.59238901707128,47.00757887589444,-0.00018175389137103985,0.01843801468118708
VGG,2025-11-17,45.6,3d,45.46204895235321,43.23739876088933,45.59081800273283,48.01912350388863,-0.00018175389137103985,0.01843801468118708
VGG,2025-11-17,45.6,7d,45.77224480582882,41.99544150357507,45.53012193695143,49.31046571618098,-0.00018175389137103985,0.01843801468118708
VGG,2025-11-17,45.6,30d,45.677099700611834,38.446459793314666,45.31769623817161,53.47080360209887,-0.00018175389137103985,0.01843801468118708
VGI,2025-11-17,81.0,1d,81.16985649627156,78.36572731420132,81.11507353883485,83.99215368902621,0.001528938778638034,0.021228719034747143
VGI,2025-11-17,81.0,3d,81.24472137696783,76.58054326323276,81.36970646617709,86.41716926878112,0.001528938778638034,0.021228719034747143
VGI,2025-11-17,81.0,7d,80.8951634544954,74.60380092891717,81.78535946078328,89.79754991428119,0.001528938778638034,0.021228719034747143
VGI,2025-11-17,81.0,30d,80.0024249764085,70.13129488656483,84.65057067189304,102.18647943424142,0.001528938778638034,0.021228719034747143
VGL,2025-11-17,20.0,1d,20.02649054838124,19.035854599120196,19.997481085680477,21.00757487708451,0.0003367117886253233,0.030041500747566733
VGL,2025-11-17,20.0,3d,20.078973569524173,18.392225329279725,20.00971156579363,21.79823448028314,0.0003367117886253233,0.030041500747566733
VGL,2025-11-17,20.0,7d,19.949549668971784,17.575561954393304,20.04744014213327,22.829931110040107,0.0003367117886253233,0.030041500747566733
VGL,2025-11-17,20.0,30d,19.95710076011962,15.323991877836779,20.2540945570646,26.362802132305315,0.0003367117886253233,0.030041500747566733
VGP,2025-11-17,28.4,1d,28.343284315155962,27.92702913838875,28.3920408892996,28.873400641028624,-0.0001751329599735913,0.010185972690677739
VGP,2025-11-17,28.4,3d,28.406784217045686,27.575594166452177,28.38012200341364,29.21559947527751,-0.0001751329599735913,0.010185972690677739
VGP,2025-11-17,28.4,7d,28.425148677363687,27.13932220934663,28.36833568340247,29.680173362197788,-0.0001751329599735913,0.010185972690677739
VGP,2025-11-17,28.4,30d,28.63400510969515,25.787777957141806,28.229217770174774,30.942522623139812,-0.0001751329599735913,0.010185972690677739
VGR,2025-11-17,56.0,1d,55.810982566170324,54.256135219594356,55.96416561285883,57.72398976202918,-0.0003533701275100467,0.018953199301258068
VGR,2025-11-17,56.0,3d,55.97462828263266,52.99439887521859,55.88171948133103,58.966316251352104,-0.0003533701275100467,0.018953199301258068
VGR,2025-11-17,56.0,7d,56.38321630465698,51.45753762443079,55.842659963037335,60.62294436859102,-0.0003533701275100467,0.018953199301258068
VGR,2025-11-17,56.0,30d,57.48308322131427,46.794274943263126,55.36697538869987,65.54320968590787,-0.0003533701275100467,0.018953199301258068
VGS,2025-11-17,29.2,1d,29.338276392919827,27.770943995125922,29.189083289753512,30.66644473058442,-0.00033899473728537865,0.02995405569488133
VGS,2025-11-17,29.2,3d,29.226449889885856,26.800407693243866,29.170640175193075,31.759080161922455,-0.00033899473728537865,0.02995405569488133
VGS,2025-11-17,29.2,7d,29.239406720709486,25.670504842581828,29.11081656499672,33.160849193344184,-0.00033899473728537865,0.02995405569488133
VGS,2025-11-17,29.2,30d,29.10453765035484,22.028707588845933,28.841596443147367,37.70577232967092,-0.00033899473728537865,0.02995405569488133
VGT,2025-11-17,12.8,1d,12.899461037161581,12.4252177565773,12.808147539069548,13.196329867735455,0.0006640984757866664,0.018103893686442524
VGT,2025-11-17,12.8,3d,12.925769032902858,12.188180413283995,12.829248859385466,13.506126093907849,0.0006640984757866664,0.018103893686442524
VGT,2025-11-17,12.8,7d,12.873478035934431,11.875469517745483,12.863645912568852,13.931714147634917,0.0006640984757866664,0.018103893686442524
VGT,2025-11-17,12.8,30d,12.867904995829909,11.100658529577666,13.056057547311013,15.35450132878736,0.0006640984757866664,0.018103893686442524
VGV,2025-11-17,37.4,1d,37.39973680254949,33.69567541829503,37.4798211016389,41.62471235773024,0.002187369817173127,0.06436703240421718
VGV,2025-11-17,37.4,3d,37.380531977178094,31.392066234344334,37.583104825600444,45.193102004854616,0.002187369817173127,0.06436703240421718
VGV,2025-11-17,37.4,7d,37.49709518560507,28.696755234429762,37.95092396737945,50.01480458067431,0.002187369817173127,0.06436703240421718
VGV,2025-11-17,37.4,30d,36.09654478700705,22.077637047313914,39.84251448516906,70.83798349242389,0.002187369817173127,0.06436703240421718
VHC,2025-11-17,58.7,1d,58.85662153461052,56.545035200929206,58.75248510016592,60.99637711688809,0.0006661761388339551,0.02270304572871846
VHC,2025-11-17,58.7,3d,58.84144135994635,55.01855393319525,58.7928860942885,62.75989297237456,0.0006661761388339551,0.02270304572871846
VHC,2025-11-17,58.7,7d,58.75912431223734,53.46340764446262,58.9692503024064,65.08678291724333,0.0006661761388339551,0.02270304572871846
VHC,2025-11-17,58.7,30d,58.338868760595005,48.7906472603936,59.963533473261464,73.51738742248035,0.0006661761388339551,0.02270304572871846
VHD,2025-11-17,4.5,1d,4.544458997536653,4.08592155854062,4.4672216354623,4.8875720060374945,-0.006880753590096445,0.05427764581053868
VHD,2025-11-17,4.5,3d,4.552258408540584,3.7638651738306304,4.411973045375582,5.148932869268887,-0.006880753590096445,0.05427764581053868
VHD,2025-11-17,4.5,7d,4.558767773284132,3.3775369820621033,4.289182314890235,5.424503772749489,-0.006880753590096445,0.05427764581053868
VHD,2025-11-17,4.5,30d,4.752195192138549,2.2340337725490063,3.6544424392326293,5.900594914503801,-0.006880753590096445,0.05427764581053868
VHE,2025-11-17,4.3,1d,4.215614156006759,4.0976388345533135,4.294623967014962,4.495084728234968,-0.0014824581002749356,0.027930599254701826
VHE,2025-11-17,4.3,3d,4.201238886339176,3.9527219800552245,4.283054696960441,4.628451814389033,-0.0014824581002749356,0.027930599254701826
VHE,2025-11-17,4.3,7d,4.288804007541144,3.775101660083056,4.258195063493296,4.798916442747649,-0.0014824581002749356,0.027930599254701826
VHE,2025-11-17,4.3,30d,4.381568745739936,3.1913401436014976,4.126720526026054,5.316011362473603,-0.0014824581002749356,0.027930599254701826
VHF,2025-11-17,19.3,1d,19.397353527914362,19.255053934769382,19.296482869566326,19.338996433855815,-0.00017182282764768687,0.0013309338999555177
VHF,2025-11-17,19.3,3d,19.42334357680243,19.217450985018438,19.289152898072338,19.362752511383864,-0.00017182282764768687,0.0013309338999555177
VHF,2025-11-17,19.3,7d,19.414854756021803,19.166080486879768,19.27684584000785,19.389505714630786,-0.00017182282764768687,0.0013309338999555177
VHF,2025-11-17,19.3,30d,19.067073991818773,18.970868791701825,19.20253010578027,19.432703619512164,-0.00017182282764768687,0.0013309338999555177
VHG,2025-11-17,2.1,1d,2.06351611416856,1.9929568580532666,2.0929406147855705,2.198840901458767,-0.0029058897857463036,0.03043805562089759
VHG,2025-11-17,2.1,3d,2.0607628384585506,1.912047470521697,2.081486851271566,2.2665503587379265,-0.0029058897857463036,0.03043805562089759
VHG,2025-11-17,2.1,7d,2.0486574430726616,1.8067434887037497,2.05527702346621,2.3496418754897093,-0.0029058897857463036,0.03043805562089759
VHG,2025-11-17,2.1,30d,2.059349704121491,1.4630300786239117,1.9244875790350267,2.5450097806255356,-0.0029058897857463036,0.03043805562089759
VHH,2025-11-17,3.7,1d,3.6758643638029556,3.5551653543582757,3.696966187626015,3.843466778081038,-0.0008773955580903637,0.02393930785949996
VHH,2025-11-17,3.7,3d,3.6863281202583624,3.4506352278959542,3.6921716888918237,3.951145905774945,-0.0008773955580903637,0.02393930785949996
VHH,2025-11-17,3.7,7d,3.699319374959185,3.316289180083674,3.6789793508112396,4.082664277656865,-0.0008773955580903637,0.02393930785949996
VHH,2025-11-17,3.7,30d,3.762053380469256,2.899481855695534,3.604847325800435,4.474197211338758,-0.0008773955580903637,0.02393930785949996
VHL,2025-11-17,10.9,1d,10.929380774250536,10.286434646564386,10.892398790823918,11.551971366338465,-0.0001522080593878707,0.03510961639128104
VHL,2025-11-17,10.9,3d,10.92799174217807,9.840804744798033,10.892953693063657,12.025409114857323,-0.0001522080593878707,0.03510961639128104
VHL,2025-11-17,10.9,7d,10.949434854752424,9.371458931237207,10.882884931880872,12.72235504520173,-0.0001522080593878707,0.03510961639128104
VHL,2025-11-17,10.9,30d,11.032242942830495,7.941940978259528,10.87586763780579,14.95892140891972,-0.0001522080593878707,0.03510961639128104
VHM,2025-11-17,95.0,1d,94.92083304057616,90.39911210037091,94.95007364202797,99.6957396859126,-0.0008215215286146219,0.03019535898120001
VHM,2025-11-17,95.0,3d,95.32138998183834,87.08707550256675,94.84841171561614,103.38042817590795,-0.0008215215286146219,0.03019535898120001
VHM,2025-11-17,95.0,7d,95.51351038720328,82.76046917040097,94.42575803552361,107.70896119551925,-0.0008215215286146219,0.03019535898120001
VHM,2025-11-17,95.0,30d,96.7914991518329,70.83380345299913,92.48016966674717,121.51268595085514,-0.0008215215286146219,0.03019535898120001
VIB,2025-11-17,18.7,1d,18.81471938238872,17.97765713349046,18.628999372109448,19.295346986587806,-0.0037368749750519223,0.021735569482629606
VIB,2025-11-17,18.7,3d,18.856654388283857,17.377124913471498,18.511520454921254,19.685364567075336,-0.0037368749750519223,0.021735569482629606
VIB,2025-11-17,18.7,7d,18.89140857950255,16.593521589964453,18.24101943941735,20.052346209307377,-0.0037368749750519223,0.021735569482629606
VIB,2025-11-17,18.7,30d,18.826285937794268,13.768049938247996,16.669592805611142,20.2329142300102,-0.0037368749750519223,0.021735569482629606
VIC,2025-11-17,217.0,1d,215.74810725801896,208.0394413081966,219.17188811480582,230.3061791966269,0.009193060270635977,0.031124040603146292
VIC,2025-11-17,217.0,3d,216.89167542100628,204.53229175294896,223.26559606175272,243.8548505338954,0.009193060270635977,0.031124040603146292
VIC,2025-11-17,217.0,7d,214.09814638415995,201.82354438802463,231.50588292107227,265.26597573338654,0.009193060270635977,0.031124040603146292
VIC,2025-11-17,217.0,30d,189.09527094598363,216.53987625390357,286.5493113881772,379.6888622979524,0.009193060270635977,0.031124040603146292
VID,2025-11-17,5.18,1d,5.261831085453374,5.07604148010038,5.1832724941140595,5.2878585744155675,0.0004236135497353896,0.012565919203227107
VID,2025-11-17,5.18,3d,5.216115709690905,5.005520700651755,5.187114972636829,5.380931875157541,0.0004236135497353896,0.012565919203227107
VID,2025-11-17,5.18,7d,5.207230968075147,4.9145378022162625,5.195315076267114,5.488777766497774,0.0004236135497353896,0.012565919203227107
VID,2025-11-17,5.18,30d,5.4168679041994805,4.694782792342598,5.247728226396809,5.869984168451221,0.0004236135497353896,0.012565919203227107
VIE,2025-11-17,8.9,1d,8.912299385852561,8.436070892980807,8.955472057822856,9.485447716041651,0.005758360722343457,0.03571509460160835
VIE,2025-11-17,8.9,3d,8.789435603096447,8.167627400021333,9.066435889741392,10.04128674440359,0.005758360722343457,0.03571509460160835
